,x,y,labels
36543,-39.949406,-75.60573,2
36544,36.26963,-15.086351,5
36545,-47.11573,18.196814,7
36546,-53.70612,26.809237,7
36547,-43.130707,10.714192,7
36548,2.5533676,71.70725,4
36549,80.09166,-35.42605,0
36550,-19.028605,99.40832,9
36551,-73.78991,-29.708836,1
36552,27.047543,88.9328,4
36553,-30.826977,-80.85125,2
36554,-50.636837,43.721046,7
36555,22.41256,-57.672764,3
36556,24.510883,-7.8671875,5
36557,24.418562,57.598087,4
36558,-63.779243,-20.180693,1
36559,26.578403,3.2997139,5
36560,85.73519,-9.824345,0
36561,79.48278,29.957672,6
36562,71.1995,-1.0030123,0
36563,-43.917854,31.156116,7
36564,98.795334,-30.845486,0
36565,-9.097374,3.4691133,8
36566,5.5585275,-52.141197,3
36567,-9.020676,57.236115,9
36568,-14.330939,-63.46407,2
36569,65.385056,-39.01055,0
36570,90.95511,41.112793,6
36571,-71.84123,-30.584305,1
36572,36.859886,-75.69123,3
36573,-46.903896,-75.68279,2
36574,73.76866,39.511562,6
36575,16.01747,-65.67018,3
36576,5.564249,-13.687779,8
36577,24.733276,57.150627,4
36578,93.526474,17.162085,6
36579,26.616732,3.1881013,5
36580,-43.10143,50.445457,7
36581,66.1968,28.032627,6
36582,-2.9974284,-37.474827,8
36583,-74.16195,34.33121,7
36584,9.774021,83.90319,4
36585,-19.56119,-5.744278,8
36586,86.594284,-25.330029,0
36587,-8.648744,37.751343,9
36588,26.010607,-0.6365074,5
36589,98.207664,-40.820892,0
36590,59.27461,16.29911,6
36591,-77.15751,-61.217915,1
36592,30.084234,-54.76988,3
36593,-42.14523,-74.83314,2
36594,-89.44689,-24.673243,1
36595,43.777905,-78.301155,3
36596,-3.5910938,75.50258,4
36597,24.621548,57.310158,4
36598,8.88298,-13.450212,8
36599,12.88162,-67.99707,5
36600,-31.119001,-50.624123,2
36601,79.36095,31.493195,6
36602,38.999973,-15.138395,5
36603,-43.510567,29.243338,7
36604,24.49671,-39.89978,3
36605,-22.549778,-6.7500515,8
36606,-32.72851,75.24486,9
36607,-6.1508603,37.62873,9
36608,-99.45155,18.380894,1
36609,40.957752,-0.19821078,5
36610,-24.432255,-31.724203,8
36611,-43.553986,29.2457,7
36612,-64.3817,63.04606,7
36613,-70.38869,54.443916,7
36614,-47.023697,-77.620705,2
36615,-34.73358,14.675354,7
36616,49.33695,18.435251,6
36617,93.90422,-40.635227,0
36618,-102.02508,10.410054,1
36619,16.348927,61.622196,4
36620,80.98871,-22.699163,0
36621,97.423416,-40.72805,0
36622,8.944344,-20.038954,8
36623,27.702538,-84.95342,3
36624,-24.830788,-44.479588,2
36625,-76.43488,-30.559097,1
36626,-78.018,-6.718829,1
36627,-19.07398,-6.3094835,8
36628,78.606,-13.414335,0
36629,-12.043884,40.047832,9
36630,17.501017,82.428795,4
36631,-44.350075,-72.408646,2
36632,8.914958,65.095856,4
36633,-73.237015,-38.98415,1
36634,21.847662,63.590096,4
36635,-16.834148,1.9066601,8
36636,70.32274,37.921562,6
36637,58.606503,39.44821,6
36638,23.482012,23.214392,5
36639,23.254425,4.5778265,5
36640,10.518951,74.03222,4
36641,14.0237465,61.185577,4
36642,4.9286733,14.019587,5
36643,-70.31831,54.469177,7
36644,23.627739,-40.670235,3
36645,27.639505,-84.84755,3
36646,65.33078,-6.9226894,0
36647,24.537752,57.298912,4
36648,-7.1563544,8.566125,8
36649,-80.60988,-21.129484,1
36650,-57.978386,11.402367,7
36651,-18.234842,0.078938425,8
36652,-1.778364,-22.718557,8
36653,72.17216,44.772423,6
36654,-51.969887,32.26148,7
36655,-10.257712,42.63799,9
36656,-20.306421,-15.953528,8
36657,-78.194885,-31.802055,1
36658,41.282158,-9.481572,5
36659,28.878296,59.288544,4
36660,94.68652,30.792473,6
36661,26.0478,16.442059,5
36662,-20.242887,-50.938652,2
36663,30.048662,4.9653473,5
36664,-36.64047,45.040955,4
36665,73.12343,31.080278,6
36666,-26.662628,34.699352,9
36667,96.26997,-38.728046,0
36668,-2.9518852,60.168503,4
36669,-77.15561,-31.7373,1
36670,-34.56721,83.65025,9
36671,43.732014,-78.25319,3
36672,6.252438,-27.479952,8
36673,70.11699,33.373497,6
36674,17.776363,53.913757,4
36675,14.298791,62.072227,4
36676,39.0729,81.32546,4
36677,-20.474123,-2.337682,8
36678,-28.64483,82.05916,9
36679,-16.866104,57.234344,9
36680,-17.688723,-66.2695,2
36681,-21.227951,-2.9197438,8
36682,-103.48182,-1.6363336,1
36683,26.564404,20.603321,5
36684,47.09709,-64.6257,3
36685,-43.761215,-82.95391,2
36686,53.572727,12.5118475,6
36687,-78.41568,-19.660788,1
36688,-46.763508,58.47431,7
36689,85.93604,-38.500076,0
36690,10.862783,-2.0678205,5
36691,-44.190186,30.158978,7
36692,78.70954,-54.796043,0
36693,-38.16194,-76.184616,2
36694,-21.353912,-98.36509,2
36695,34.306496,5.1335416,5
36696,-17.756788,-28.01051,8
36697,28.552027,2.2098818,5
36698,72.62841,17.676819,6
36699,69.0458,28.198408,6
36700,-68.518555,42.60097,7
36701,66.52085,28.166798,6
36702,93.94272,19.02183,6
36703,66.44469,28.029787,6
36704,-38.724663,-91.011444,2
36705,26.890675,-85.12026,3
36706,10.050903,55.05365,4
36707,16.269241,-58.245625,3
36708,-11.731889,-8.426346,8
36709,10.817972,-67.02178,3
36710,-33.724987,-9.799602,8
36711,-76.967964,-30.43017,1
36712,80.50964,-7.5583286,0
36713,-73.93581,34.52655,7
36714,56.94574,9.652346,6
36715,-37.878967,-76.12965,2
36716,40.61562,-52.759563,3
36717,-43.160667,-67.19367,2
36718,-14.70589,-77.35152,2
36719,-42.627316,28.756367,7
36720,-15.811548,66.71005,9
36721,-39.158615,-85.37718,2
36722,27.038948,-23.0972,5
36723,10.2240505,-66.84952,3
36724,91.398895,15.314089,6
36725,65.225,27.84111,6
36726,24.91857,77.64376,4
36727,-21.210766,-2.8982446,8
36728,-32.227234,-45.55192,2
36729,34.275322,5.048694,5
36730,-44.791134,32.23881,7
36731,-77.35988,-32.232815,1
36732,26.494518,-35.75312,3
36733,30.785048,58.001617,4
36734,93.012024,-7.7771,0
36735,-6.0228777,24.518703,9
36736,43.781456,-11.506067,5
36737,96.27766,-41.85164,0
36738,-83.779144,9.9445715,1
36739,45.288593,-16.614792,5
36740,11.408338,-54.43336,3
36741,96.346466,-38.63334,0
36742,25.87027,74.24979,4
36743,80.06415,32.83085,6
36744,-102.37506,21.204077,1
36745,-7.0171323,1.9438461,8
36746,44.101463,32.323948,6
36747,-16.994408,2.0236816,8
36748,-53.63118,24.320007,7
36749,90.491714,-41.45334,0
36750,11.030497,-2.9542773,5
36751,-16.128576,2.7637405,8
36752,-45.1156,-16.366236,8
36753,-43.716267,-73.43265,2
36754,6.6754856,-28.723288,8
36755,25.91131,-47.610443,3
36756,38.349045,-3.0014944,5
36757,-16.121288,85.40336,9
36758,-42.48793,52.84158,7
36759,8.252773,50.319756,4
36760,-57.32842,57.238052,7
36761,10.805805,-67.11871,3
36762,-44.21246,49.767124,7
36763,-41.34062,25.512419,7
36764,66.68494,-22.33967,0
36765,-77.34097,-61.247658,1
36766,99.925995,31.053583,6
36767,-36.083725,13.503314,7
36768,-37.02652,-47.076416,2
36769,79.373344,40.473255,6
36770,9.82324,-9.286643,8
36771,-10.460666,42.532608,9
36772,49.938354,18.303345,6
36773,16.330952,61.541565,4
36774,38.484722,-8.571311,5
36775,-44.2319,-72.41649,2
36776,-7.1716137,-13.641766,8
36777,-9.36113,38.478912,9
36778,-100.45554,3.091893,1
36779,-8.650102,39.38919,9
36780,70.450386,-9.964036,0
36781,-37.19442,-80.24769,2
36782,-28.926498,76.21118,9
36783,51.64668,-40.606354,0
36784,66.99912,55.14749,6
36785,-17.079166,2.7721756,8
36786,-58.764008,-25.110548,1
36787,26.347244,3.3916905,5
36788,94.118805,-29.30696,0
36789,96.65344,-41.059345,0
36790,22.778202,46.47914,4
36791,9.6512785,60.984188,4
36792,59.893925,19.505037,6
36793,-8.329663,41.069927,9
36794,-58.536022,-45.240734,1
36795,7.671653,50.321785,4
36796,-70.329506,33.072052,7
36797,88.92015,-41.092426,0
36798,79.419304,41.97359,6
36799,-70.354065,54.43407,7
36800,31.678467,-29.44116,5
36801,-70.77892,-40.912086,1
36802,42.1021,-55.11368,3
36803,27.10154,-85.04599,3
36804,28.935848,-27.209648,5
36805,-38.83271,-85.16516,2
36806,-63.37325,73.55695,7
36807,-10.553407,36.331276,9
36808,-19.433775,44.501633,9
36809,72.326385,-21.059816,0
36810,96.79302,13.33955,6
36811,-88.88873,-22.83832,1
36812,42.51522,-9.023496,5
36813,-35.750004,-61.261097,2
36814,-76.70714,15.378805,1
36815,0.12266398,-47.233494,3
36816,-34.1402,-11.536607,8
36817,10.088401,85.18858,4
36818,-70.73946,-9.284029,7
36819,26.000727,10.935063,5
36820,-4.7989435,-29.848587,8
36821,61.82888,15.970452,6
36822,-59.992886,-28.169882,1
36823,-53.235794,41.99942,7
36824,77.84797,-25.935938,0
36825,-8.267872,-30.285786,8
36826,61.966873,16.008074,6
36827,-25.419107,48.219677,9
36828,2.1853554,-17.174053,8
36829,83.296295,-17.53588,0
36830,-15.509372,93.79615,9
36831,-71.41683,-16.409582,1
36832,-21.931364,90.95027,9
36833,-35.532402,-61.202866,2
36834,0.47776553,-1.6500629,8
36835,12.050702,-48.11662,3
36836,19.991938,57.09921,4
36837,11.354121,60.573093,4
36838,50.97306,13.684395,6
36839,25.705332,11.213517,5
36840,-47.9526,16.36831,7
36841,47.09209,45.989346,6
36842,93.29816,-11.499558,0
36843,-45.763584,33.5683,7
36844,-32.104496,-48.797367,2
36845,-6.37458,-30.715225,8
36846,-32.591213,-82.98784,2
36847,-21.726759,39.661266,9
36848,85.281784,-8.298881,0
36849,84.35912,-36.757137,0
36850,18.208023,7.556525,5
36851,-55.017784,-25.057896,1
36852,-13.473141,-55.559948,3
36853,-30.71641,-59.093555,2
36854,-1.3109856,-17.199251,8
36855,9.234838,-62.339024,3
36856,-60.204556,61.804764,7
36857,56.80956,21.578712,6
36858,-22.87703,-41.182682,2
36859,-53.16529,14.845105,7
36860,-33.030567,77.1962,9
36861,-9.188679,-35.948975,8
36862,11.770333,-40.065662,3
36863,-27.763838,39.131485,9
36864,-99.09917,-0.94143206,1
36865,6.5888577,-26.473831,8
36866,98.53361,12.607211,6
36867,11.086464,60.626904,4
36868,-40.25331,-34.65247,2
36869,85.92073,-38.15336,0
36870,17.140661,-27.83709,8
36871,84.75944,-21.80101,0
36872,23.83725,-37.309418,3
36873,-54.49977,24.252419,7
36874,63.753456,-20.073011,0
36875,-26.992718,-54.986572,2
36876,-43.48615,24.481325,7
36877,24.404236,57.42736,4
36878,25.852308,-63.010864,8
36879,-35.910263,-61.501743,2
36880,-25.077745,79.24956,9
36881,69.267845,44.23666,6
36882,83.534904,-13.480265,0
36883,35.74401,2.5229638,5
36884,-5.8778887,-86.83577,2
36885,32.68028,18.993998,5
36886,9.598747,76.72997,9
36887,29.581478,-55.867306,3
36888,26.695414,-18.830692,5
36889,-45.760235,33.59356,7
36890,58.505344,25.365717,6
36891,-31.926579,-13.141362,8
36892,-94.8108,12.538963,1
36893,68.46051,17.428322,6
36894,65.86787,-51.711296,0
36895,50.783066,23.104301,6
36896,20.123594,-4.592551,5
36897,11.60083,60.55884,4
36898,-90.93392,-24.957142,1
36899,19.79833,-40.09223,3
36900,17.029564,17.79908,5
36901,-35.94266,-61.38442,2
36902,-55.70173,28.069777,7
36903,59.090607,18.737041,6
36904,-26.0161,-50.458363,2
36905,47.46882,17.837492,6
36906,-32.079735,35.291092,9
36907,5.0708385,58.26967,4
36908,-76.74086,15.693791,1
36909,11.168759,60.919373,4
36910,75.92899,52.604492,6
36911,11.287484,-60.408653,3
36912,47.584763,-54.79637,3
36913,-19.572355,-12.791461,8
36914,-36.350822,-75.11828,2
36915,-7.48623,-32.784847,8
36916,-51.98846,32.19486,7
36917,11.6775675,-61.214317,3
36918,23.040781,9.477749,5
36919,83.81843,-26.218706,0
36920,-13.322847,70.17629,9
36921,-67.770065,-23.388418,1
36922,-21.757875,50.59423,9
36923,13.955131,65.193344,4
36924,-98.436615,11.826154,1
36925,-54.158333,23.794674,7
36926,-70.24836,73.17807,7
36927,-17.258549,-10.162776,8
36928,-86.99501,-26.82206,1
36929,70.16051,-30.440828,0
36930,-25.283392,59.34264,9
36931,21.334066,-57.57402,3
36932,28.094393,81.969154,4
36933,-63.851475,-27.332138,1
36934,-35.7133,47.88975,9
36935,-30.743895,39.348778,9
36936,-45.487663,47.510723,2
36937,64.34083,-27.719574,0
36938,24.76155,92.914276,4
36939,25.49411,11.391817,5
36940,32.557304,88.11177,4
36941,11.924501,61.78991,4
36942,-29.96245,-34.726677,2
36943,-67.734146,-23.35085,1
36944,-5.6345778,-24.387568,8
36945,-21.942726,40.95347,9
36946,23.739153,-46.389034,3
36947,-58.774864,-12.187436,1
36948,75.24514,-36.709396,0
36949,-35.99356,-61.36853,2
36950,-27.070614,-95.755806,2
36951,-75.44351,58.59939,7
36952,23.954634,79.71641,4
36953,71.317535,-31.897709,0
36954,-52.819843,-59.074062,7
36955,-67.14124,-18.772816,1
36956,-85.676186,-3.3510554,1
36957,4.5715275,-59.49023,3
36958,-48.616497,-55.937946,2
36959,-7.489033,-32.67472,8
36960,-16.161572,85.40103,9
36961,-32.697037,-61.54426,2
36962,6.168048,46.1684,4
36963,-28.709581,41.955467,9
36964,-57.8123,33.76294,7
36965,-36.086395,-61.23517,2
36966,55.701748,13.415049,6
36967,-53.44338,22.913975,7
36968,-67.313484,-2.8965614,1
36969,-57.54544,38.796356,7
36970,25.445911,89.897,4
36971,-25.451094,26.499598,9
36972,-52.319336,68.472206,7
36973,-26.679724,38.614952,9
36974,-8.96035,-25.091034,8
36975,59.782482,-39.164608,0
36976,31.37861,69.13867,4
36977,6.2099957,52.239853,4
36978,-29.154694,-38.60047,2
36979,-38.20987,-71.48355,2
36980,81.59714,31.196745,6
36981,26.332546,10.349467,5
36982,-16.628061,-66.92451,2
36983,-19.379549,-12.46548,8
36984,38.99881,-33.454308,5
36985,61.1979,22.996962,6
36986,12.3143635,-25.88399,8
36987,24.93137,22.859676,5
36988,-28.099922,67.60505,9
36989,26.223198,10.678697,5
36990,47.83348,-56.178284,3
36991,-21.627718,40.996,9
36992,-79.5972,6.050345,1
36993,-17.41952,39.178665,9
36994,56.202667,-42.048477,0
36995,-66.851974,-39.189106,1
36996,65.753654,28.529211,6
36997,-79.49207,-35.39905,1
36998,-34.904766,-35.651516,2
36999,17.03787,18.452421,5
37000,39.483074,83.01476,4
37001,-54.57727,24.28086,7
37002,-24.549316,85.852516,9
37003,48.012672,27.152416,6
37004,12.605609,-3.9487536,5
37005,-11.102189,-28.901007,8
37006,25.334385,-2.2205365,5
37007,-35.99943,-61.347813,2
37008,-71.970604,-21.931765,1
37009,-14.575253,44.259052,9
37010,17.562653,91.63748,4
37011,-92.467834,-11.09328,1
37012,-85.42061,-27.14631,1
37013,21.239893,-57.60098,3
37014,-65.654144,-5.933254,1
37015,-35.28265,-60.791466,2
37016,62.305553,12.975434,5
37017,20.661827,-54.78868,3
37018,74.153755,53.17078,6
37019,11.899904,61.768543,4
37020,-36.536667,-58.7317,2
37021,10.161755,-50.582733,3
37022,12.472612,-50.802197,3
37023,-74.2286,-35.861664,1
37024,-70.9429,-11.396976,1
37025,-24.570473,32.581482,9
37026,-5.710167,-45.256954,9
37027,74.1788,-33.883156,0
37028,90.02076,19.006407,6
37029,-16.863672,46.066227,9
37030,-8.079652,-11.873711,8
37031,26.243498,10.487526,5
37032,-23.728054,-21.46895,8
37033,59.076576,25.502405,6
37034,-51.391773,2.3902094,7
37035,10.692744,-50.59377,3
37036,-72.802284,8.110025,1
37037,46.147987,32.83725,6
37038,-47.739563,-61.387028,1
37039,-9.331134,-35.802975,8
37040,-39.916737,-56.58666,2
37041,-53.372437,23.406021,7
37042,10.625663,-60.867706,3
37043,65.65532,-35.680992,0
37044,80.72106,14.263991,6
37045,-73.243744,-15.809833,1
37046,-30.769962,80.71077,9
37047,64.62976,-33.793316,0
37048,-17.395536,96.67191,9
37049,25.298439,11.863365,5
37050,56.83233,5.00789,6
37051,-9.465848,-35.748405,8
37052,59.736843,-12.604677,0
37053,-36.574783,-71.1625,2
37054,27.655352,-47.60809,3
37055,-54.707966,24.226704,7
37056,11.45512,12.947296,5
37057,-54.389557,24.063026,7
37058,-73.253204,-4.774175,1
37059,87.07086,-41.15698,0
37060,-71.53069,12.978015,9
37061,-82.28561,-29.531387,1
37062,-32.566418,7.7156467,9
37063,-19.552788,-59.479168,2
37064,-53.518406,69.05624,7
37065,8.539382,-65.73419,3
37066,16.551315,20.769756,5
37067,17.052088,47.013935,4
37068,-63.87018,58.89272,7
37069,8.194264,16.247358,5
37070,37.991642,-34.564243,5
37071,61.662994,29.193403,6
37072,37.46774,-23.634317,5
37073,-50.549076,22.974905,7
37074,38.59677,93.13076,4
37075,-14.897726,-34.207863,8
37076,32.943645,55.967285,4
37077,-7.2475,38.356518,9
37078,33.504604,-44.02086,8
37079,98.50691,-24.050243,0
37080,29.665955,80.56628,4
37081,-66.4769,-45.537518,1
37082,5.1351643,-52.48434,3
37083,-23.116594,-78.62651,2
37084,-24.861662,-76.93542,2
37085,22.57368,-73.25546,3
37086,47.205814,-24.033371,5
37087,13.466547,37.196938,4
37088,-21.625074,58.356586,9
37089,18.865309,12.052439,5
37090,-46.39961,3.9116998,7
37091,74.06122,28.747837,6
37092,92.71196,-10.210774,0
37093,-44.980995,15.983818,7
37094,-49.572716,-13.978716,8
37095,-8.146068,-34.58289,8
37096,-6.141162,-22.810999,8
37097,-12.045491,34.61656,9
37098,-61.44211,64.276505,7
37099,96.06617,-39.17404,0
37100,-55.242043,5.9400325,7
37101,-79.718376,-58.50794,1
37102,-98.75939,10.288294,1
37103,-25.68109,-90.27987,2
37104,28.013174,48.95842,4
37105,7.88271,-65.97489,3
37106,13.2922535,-21.270771,8
37107,-44.475937,15.966335,7
37108,-19.996775,63.10449,9
37109,-31.142834,-14.382542,8
37110,-68.36822,5.0945883,1
37111,-3.8929255,29.348555,9
37112,28.681236,91.271774,4
37113,62.109978,-36.79173,0
37114,22.373072,23.585659,5
37115,-7.96387,40.967594,9
37116,-59.9969,-28.20846,1
37117,39.93929,0.25380647,5
37118,23.000797,-30.586555,3
37119,19.770882,0.042029448,5
37120,-36.92445,-53.18824,2
37121,59.90329,29.850584,6
37122,-12.551875,-25.08456,8
37123,-13.043292,36.250122,9
37124,15.534441,-38.425373,3
37125,-33.283237,-15.062997,8
37126,-31.901485,54.17343,9
37127,-10.230326,38.991413,9
37128,26.55317,83.98899,4
37129,-33.798565,-15.030158,8
37130,-13.803076,-9.451135,8
37131,-43.574783,20.484669,7
37132,5.0746126,-44.538982,3
37133,-48.14537,24.070314,7
37134,29.28425,-61.273388,3
37135,34.195587,-17.894087,3
37136,-33.396904,74.12879,9
37137,20.142494,17.76973,5
37138,-100.02415,2.486081,1
37139,-75.923775,-61.87,1
37140,51.205276,13.715125,6
37141,89.73405,-41.208763,0
37142,78.858574,47.2667,6
37143,-38.018913,-80.043236,2
37144,23.430187,78.576584,4
37145,-23.190624,-78.86441,2
37146,-56.66641,59.186836,7
37147,-51.712017,4.642582,7
37148,22.980993,-8.02221,5
37149,-20.357872,-26.268858,8
37150,-13.436101,69.81785,9
37151,-38.02712,-72.240234,2
37152,-41.8049,-19.029633,8
37153,95.67896,-40.306496,0
37154,-101.69042,20.628578,1
37155,-66.63271,-45.63896,1
37156,20.419857,71.25761,4
37157,-24.707018,-75.42099,2
37158,92.58326,-28.236485,0
37159,59.29072,29.532738,6
37160,14.301633,9.410731,5
37161,20.72634,-72.32081,3
37162,-28.030478,34.417183,9
37163,7.8862047,-64.97518,3
37164,24.514563,-18.689913,5
37165,-50.022385,16.384706,7
37166,12.594411,-53.503452,3
37167,26.431065,-70.169945,3
37168,-53.201614,3.045329,7
37169,7.886347,-64.95669,3
37170,-11.041722,-9.550754,8
37171,27.575365,41.333218,4
37172,-33.390682,-51.330845,2
37173,45.77652,30.702614,6
37174,27.626621,-46.26118,3
37175,46.095573,30.712818,6
37176,10.79867,74.14,4
37177,46.418625,31.689636,6
37178,-16.756212,-23.92208,8
37179,-72.796486,-33.596657,1
37180,11.464039,17.92188,5
37181,18.007986,9.029159,5
37182,-75.87634,-12.632811,1
37183,60.90387,-36.301453,0
37184,0.24990298,-27.926785,8
37185,-14.928974,-34.228054,8
37186,42.180107,-52.981583,3
37187,-26.71662,-76.78635,2
37188,11.35706,-60.255062,3
37189,96.16333,-40.289703,0
37190,-73.22596,9.661469,1
37191,-66.54831,-45.69792,1
37192,90.5589,-24.017082,0
37193,-46.46226,9.487339,7
37194,41.194244,29.912668,6
37195,60.18959,29.793903,6
37196,-97.9378,-17.481901,1
37197,26.75132,-57.943146,3
37198,-13.9653225,-35.160942,8
37199,-32.80501,-70.538506,2
37200,-86.56732,4.3241014,1
37201,-66.86994,-42.069366,1
37202,-19.310051,-18.196527,8
37203,-51.350372,12.621688,7
37204,26.929014,-39.489254,3
37205,34.770336,-70.29543,3
37206,-25.398159,41.165993,9
37207,-72.42079,-30.225311,1
37208,89.28974,44.74767,6
37209,34.43989,-70.09153,3
37210,-43.593494,-66.83402,2
37211,-8.809431,39.309685,9
37212,-67.67967,72.196236,7
37213,-71.54016,-41.406567,1
37214,-34.261936,-34.959126,2
37215,-49.08858,24.67774,7
37216,16.595638,20.882023,5
37217,45.43433,30.15081,6
37218,78.826996,40.72316,6
37219,-31.890379,-14.913354,8
37220,58.251675,-9.404095,0
37221,13.419463,37.16885,4
37222,73.5848,50.37976,6
37223,26.472282,-57.859043,3
37224,62.746796,-40.9067,0
37225,-75.94027,-63.773853,1
37226,15.271206,-8.7396965,5
37227,26.63863,42.04845,4
37228,81.79344,53.794094,6
37229,34.458385,-68.21661,3
37230,43.332024,23.65828,6
37231,58.836437,29.592201,6
37232,-66.83085,-3.5948756,1
37233,-6.629077,23.880157,9
37234,-15.493634,-73.31859,2
37235,52.16732,30.13278,6
37236,79.02698,45.330967,6
37237,-65.48308,-46.140526,1
37238,59.28969,18.793467,6
37239,26.480345,53.965027,4
37240,0.9059186,-24.048069,8
37241,-24.300434,-73.47482,2
37242,-16.894709,76.539215,9
37243,-47.893993,-63.4528,2
37244,48.012814,-62.543724,3
37245,-64.04246,35.42637,7
37246,58.256516,37.780434,6
37247,-9.211595,20.9679,9
37248,0.5902292,75.04904,4
37249,36.266266,19.988853,5
37250,27.325665,-45.456207,3
37251,25.784327,46.530407,4
37252,59.427288,-22.790812,0
37253,-24.248674,0.28096214,8
37254,59.075268,25.738369,6
37255,-8.322193,-34.432053,8
37256,22.591484,-24.525198,6
37257,13.29977,37.122623,4
37258,-40.825436,-62.791504,2
37259,-8.741321,39.21784,9
37260,1.498321,-51.004944,3
37261,91.247604,-44.656467,0
37262,20.117178,81.3995,4
37263,-14.970689,-34.267094,8
37264,26.246016,89.10278,4
37265,-20.08389,19.08323,9
37266,22.481033,-44.637775,3
37267,-40.587025,-10.18112,8
37268,-17.124409,87.36385,9
37269,86.14082,-43.09864,0
37270,3.8870447,8.160654,5
37271,23.896414,-89.627686,3
37272,2.2336202,75.52438,4
37273,19.949423,35.251774,4
37274,-21.606003,-85.84811,2
37275,31.125196,26.061728,5
37276,28.350927,-30.296818,5
37277,52.61554,33.74081,6
37278,11.3867235,-25.19919,8
37279,-40.247726,11.528238,7
37280,1.5426396,-63.95882,3
37281,-13.878336,-43.666042,8
37282,66.66581,52.002026,6
37283,-27.831758,57.10519,9
37284,33.32618,-65.88633,3
37285,-72.214096,8.126663,1
37286,-93.57008,-14.220505,1
37287,84.818794,-40.050865,0
37288,-49.216724,58.954723,7
37289,-68.34719,-65.90103,1
37290,-76.02782,-13.570804,1
37291,-36.793095,-89.65754,2
37292,80.79195,19.949251,6
37293,22.336449,-89.96694,3
37294,0.88477075,58.144386,4
37295,19.95485,35.240643,4
37296,-37.011078,-53.55151,2
37297,-48.69373,19.951101,7
37298,-56.82578,33.505157,7
37299,-23.138718,-9.912948,8
37300,15.91342,4.7633486,5
37301,-11.169041,53.204185,9
37302,29.92272,89.78095,4
37303,93.92594,-36.466084,0
37304,23.313343,-44.085968,3
37305,-70.44852,-67.38904,1
37306,-23.177965,90.97337,9
37307,-36.60524,-89.9396,2
37308,25.4467,3.3649695,5
37309,-7.1927752,-55.047806,3
37310,100.21031,17.677467,6
37311,19.985165,35.278366,4
37312,5.523978,-26.204988,8
37313,31.116503,24.858826,5
37314,29.483116,-53.793835,3
37315,52.19847,33.193035,6
37316,-4.496633,-13.136519,8
37317,-48.931488,24.128893,7
37318,-9.113043,85.20552,9
37319,-29.41073,-21.660973,8
37320,-34.73137,-80.99845,2
37321,-7.1142063,52.883057,9
37322,-28.205462,-70.06476,2
37323,71.41857,-40.894302,0
37324,1.6738002,-2.5580974,8
37325,-4.7177315,-12.089987,8
37326,-14.184194,92.26938,9
37327,-49.777725,14.739804,7
37328,2.5716197,64.37305,4
37329,-13.843361,-15.478386,8
37330,-84.26582,-10.312479,1
37331,-15.251792,48.94169,9
37332,25.27618,-49.738163,3
37333,-17.036768,48.38819,9
37334,43.34987,25.124249,6
37335,85.500084,-26.77884,0
37336,50.107273,17.380333,6
37337,-69.44043,-61.030132,1
37338,-16.183292,66.93115,9
37339,-74.812256,-57.801815,4
37340,89.64987,33.950104,6
37341,33.601192,21.098923,5
37342,-7.8360844,-7.0594635,8
37343,-69.56594,-51.68854,1
37344,-2.8733175,-17.46,8
37345,60.356815,36.019913,6
37346,51.199512,15.00788,6
37347,-5.4638643,70.59018,2
37348,-53.636196,16.392849,7
37349,-9.729318,57.57829,9
37350,90.70386,20.944351,6
37351,63.44299,32.637398,6
37352,24.280962,86.80372,9
37353,-45.99921,22.80122,7
37354,-80.3957,-14.922072,1
37355,39.922577,-82.16756,3
37356,93.55023,26.13867,6
37357,-18.083677,82.5665,9
37358,36.2914,-9.249005,5
37359,-23.639769,76.59879,9
37360,-43.72032,-50.718754,2
37361,39.714226,-81.923195,3
37362,19.619087,-42.873745,3
37363,-12.290064,-25.025923,8
37364,20.895601,0.7625923,5
37365,-63.92813,-49.339756,1
37366,37.742058,62.37456,4
37367,-36.683357,-88.98095,2
37368,38.14381,-61.35785,3
37369,-16.12694,54.564575,9
37370,78.67198,42.12372,6
37371,64.34542,25.85222,6
37372,33.61182,72.222534,4
37373,23.838556,-91.90655,3
37374,15.360165,-10.977427,3
37375,32.98232,11.518176,5
37376,-30.111744,84.29746,9
37377,92.90386,-35.085983,0
37378,-77.202995,4.886185,1
37379,27.468624,28.405704,5
37380,44.233326,-23.27178,5
37381,18.461487,40.6431,4
37382,92.16389,-11.774061,0
37383,23.828453,-91.84685,3
37384,-87.70237,-30.566284,1
37385,19.737387,41.183857,4
37386,-16.685728,-53.961777,2
37387,-54.33017,10.1319895,7
37388,21.15444,84.246635,4
37389,-62.967403,25.437359,7
37390,49.81012,18.241766,6
37391,-17.335093,50.272602,9
37392,0.3859133,63.55049,4
37393,-77.50409,-25.08779,1
37394,-56.08354,33.55083,7
37395,15.9008465,44.476955,4
37396,-10.348973,8.722903,8
37397,34.160896,-87.272675,3
37398,-30.841263,-22.915627,8
37399,-46.369545,26.903322,7
37400,-25.5409,70.315384,9
37401,48.798016,32.133213,6
37402,-50.419323,72.46631,7
37403,-37.127476,-89.557335,2
37404,40.928547,-62.28897,3
37405,-72.75768,-49.896694,1
37406,2.5368805,-32.83275,8
37407,28.11145,27.948023,5
37408,85.591644,-31.052536,0
37409,26.269133,28.367907,5
37410,1.9229425,50.128967,4
