,x,y
44581,-0.34979865,14.342992
44582,-2.0438344,-2.9436607
44583,15.48432,8.149118
44584,-0.18623807,13.506022
44585,3.3577778,-1.1222823
44586,0.7594915,12.667063
44587,-0.037098546,13.935883
44588,-5.0629206,12.06034
44589,14.7546015,6.4024987
44590,-5.1308126,12.226418
44591,4.436951,-1.5084287
44592,-0.69522876,11.727701
44593,0.5543819,14.184298
44594,0.03707578,13.624715
44595,-4.2164116,10.77038
44596,5.0049605,4.946328
44597,0.69857955,6.0426545
44598,14.962687,8.667102
44599,15.44328,6.130958
44600,0.46918973,12.153088
44601,-5.1542897,10.628914
44602,10.296157,4.595832
44603,14.7758255,6.4698386
44604,0.69509685,7.3371778
44605,11.841793,4.8785367
44606,14.6849985,6.390139
44607,0.04346063,11.302713
44608,6.781246,4.708074
44609,5.9752364,6.0702305
44610,-3.560009,10.072726
44611,4.0049295,-1.4243371
44612,1.6953968,-0.65026516
44613,-1.0275451,13.855885
44614,16.219536,8.6423
44615,1.2604017,6.2193666
44616,1.5541141,7.4229164
44617,11.264872,4.9411707
44618,-1.1310974,11.896211
44619,14.724125,7.850573
44620,-0.28138834,13.26689
44621,3.8828597,5.199868
44622,-3.4871511,-1.3743345
44623,-5.006628,9.915086
44624,0.5149734,5.3816414
44625,5.1995044,6.2455554
44626,-3.9588273,8.975491
44627,-2.1754081,-1.1790767
44628,-1.9017475,-3.9980876
44629,15.372047,6.411258
44630,5.6766934,6.121273
44631,0.85592973,6.8119416
44632,1.5646539,14.38359
44633,-2.5917134,-1.9950054
44634,4.975379,7.005304
44635,11.452271,6.027951
44636,-0.84716123,12.953382
44637,-5.468235,10.867102
44638,0.8738205,5.9770813
44639,2.4550865,-0.242956
44640,-4.0837283,9.228119
44641,0.55288005,11.283289
44642,3.7773576,6.6418486
44643,-4.912743,10.220207
44644,11.579212,6.4828057
44645,-0.24952006,10.919611
44646,1.4088995,13.982917
44647,3.541522,5.7633696
44648,-1.5144482,-2.2874827
44649,11.589852,3.5903938
44650,-3.2710028,0.16038881
44651,3.5211036,6.3534756
44652,0.45150518,7.439666
44653,4.574266,-1.317032
44654,0.88500494,5.8648205
44655,11.496869,3.5227284
44656,15.532711,8.319448
44657,2.5097382,-0.22923559
44658,-3.666837,11.392188
44659,0.26989812,6.556315
44660,14.8782835,8.381177
44661,-2.226255,-0.6590332
44662,5.048393,6.6416597
44663,-4.966972,11.145815
44664,3.3474717,5.9919524
44665,4.1959004,7.012448
44666,10.446532,4.019078
44667,3.9292004,6.9906263
44668,0.14118695,13.8131695
44669,-4.915979,10.793996
44670,-0.3431005,10.332808
44671,6.944239,5.2387004
44672,2.546061,0.017173683
44673,2.972536,5.552769
44674,5.7142386,7.5062
44675,15.916602,7.2230663
44676,1.6254654,7.031768
44677,-3.2298648,-1.3763448
44678,1.5804554,12.232203
44679,-3.1033394,0.91006553
44680,-2.2411807,-3.4404168
44681,7.050526,5.392795
44682,-2.914549,-1.6114885
44683,1.0461264,7.01186
44684,5.2041492,3.9608338
44685,-0.54285413,14.759693
44686,1.8017037,7.3629274
44687,-0.54593587,10.547512
44688,0.494151,14.501614
44689,-1.2616868,14.533284
44690,10.155573,4.3448167
44691,3.5234854,6.4034157
44692,14.6855955,8.758386
44693,-3.852456,0.8020439
44694,-0.21986178,13.28627
44695,-0.3146996,5.570196
44696,14.984996,8.778492
44697,11.379562,3.827063
44698,1.1372616,4.517692
44699,0.08753723,5.4707017
44700,15.37492,6.7513194
44701,-1.3378859,10.967793
44702,1.1630087,6.0345182
44703,14.455676,7.1955843
44704,15.674763,8.000099
44705,-1.8878064,-3.9881346
44706,4.782057,7.8312364
44707,3.0988483,-1.6379454
44708,-4.029746,9.2979145
44709,6.6378236,5.4567122
44710,3.1736453,-1.0061808
44711,0.6403607,13.761486
44712,1.7595699,14.513021
44713,5.4641814,7.34425
44714,1.0568149,6.712305
44715,10.86786,5.6723785
44716,6.725641,5.5011945
44717,-4.5626774,12.08094
44718,2.6779602,-1.5683796
44719,0.5978817,7.2667484
44720,16.033491,7.2675157
44721,1.2632065,12.567914
44722,10.626713,4.6583114
44723,14.489837,7.417369
44724,-0.86281204,-4.5222597
44725,-1.7880373,-4.087346
44726,-3.3675284,9.6392765
44727,2.959572,-1.4971747
44728,10.110623,3.3076193
44729,6.8325667,5.6524997
44730,15.296895,6.1461315
44731,1.1456114,13.93038
44732,11.429925,6.3620973
44733,4.7163825,7.408695
44734,-5.105496,11.676979
44735,11.509808,5.903677
44736,5.524611,7.8376236
44737,-4.2779384,11.401905
44738,5.736339,7.6763897
44739,-0.17084436,6.504757
44740,4.7257934,-1.3873652
44741,1.0428455,11.888622
44742,10.491793,4.4008956
44743,14.763671,7.136675
44744,14.951146,8.093932
44745,-1.2777611,-2.960487
44746,2.0777647,12.803746
44747,3.6586187,-1.4739395
44748,5.583547,7.5433755
44749,6.3983464,5.432741
44750,14.927908,7.5583134
44751,0.6460376,14.259797
44752,2.8630557,6.3455844
44753,5.8516784,7.138834
44754,10.632601,2.8642812
44755,10.913532,5.219145
44756,-5.0288486,12.025341
44757,-4.8313556,11.894042
44758,3.667531,-1.9334472
44759,-0.15617684,5.9240294
44760,4.9434175,7.5346084
44761,-0.31981686,13.405344
44762,1.111029,11.832644
44763,0.010396274,11.304805
44764,5.7671957,5.879305
44765,-0.5925433,14.272287
44766,14.407032,6.3089576
44767,-3.5108426,10.565791
44768,15.342471,6.2567105
44769,0.7177935,11.292911
44770,-2.3206787,-2.0635924
44771,-0.51229143,14.277264
44772,-4.6187363,11.585842
44773,3.6049519,6.346651
44774,-4.4782066,11.079714
44775,-0.046951745,5.4898715
44776,1.3723007,12.304515
44777,15.320154,7.2865105
44778,-0.495638,10.634225
44779,5.826087,4.4411397
44780,2.1443517,12.646163
44781,4.560967,7.3478456
44782,6.909289,6.1069984
44783,5.083962,7.4224844
44784,2.6253438,-0.36904848
44785,-1.8580655,-1.4098705
44786,-0.9105221,-3.3125663
44787,-4.0878158,11.291778
44788,14.988824,6.261681
44789,-0.18153857,6.4337482
44790,11.376981,5.7134194
44791,0.60127425,13.970463
44792,-0.867875,-3.9200745
44793,4.68041,7.3249826
44794,2.0832574,-0.95185316
44795,-4.6345325,11.866438
44796,16.294739,6.648597
44797,3.4244967,-1.2717663
44798,-0.47499242,14.308766
44799,6.2108636,4.8434415
44800,-0.8691098,-3.9810193
44801,10.51722,4.635539
44802,4.3384786,7.0356393
44803,-4.596598,11.776801
44804,3.3502603,5.3479037
44805,-4.964642,11.941884
44806,0.3228405,6.7707367
44807,-5.26386,12.255842
44808,10.172559,3.0453565
44809,10.834842,5.457448
44810,3.4661033,6.5364246
44811,14.851771,6.41503
44812,1.161306,7.134219
44813,-3.0029416,-2.144496
44814,10.678018,4.324076
44815,14.632574,6.526182
44816,3.5462823,5.7425623
44817,11.081751,5.0633225
44818,-3.7238066,11.487652
44819,5.4188743,7.414849
44820,3.376315,5.288286
44821,5.027905,7.5733757
44822,-1.5672771,11.484889
44823,3.706177,-1.5140487
44824,-1.1130344,11.363515
44825,0.23146449,11.499691
44826,14.839144,8.266556
44827,5.6944838,4.9987397
44828,3.5147398,-1.3520322
44829,-1.5506243,-2.1681254
44830,4.0972548,6.6941957
44831,0.48635578,14.201675
44832,-5.2898626,11.467689
44833,0.025003694,6.8708706
44834,1.8054007,7.104082
44835,-4.8843193,12.004422
44836,-4.220986,11.318473
44837,5.034072,4.9749355
44838,14.9568,8.489055
44839,-0.077371106,6.3563466
44840,-5.0745807,11.346457
44841,3.5488503,-1.3637722
44842,0.7145216,14.889767
44843,10.936905,4.1975884
44844,14.555627,6.4217277
44845,5.323815,6.7985225
44846,14.394849,7.534986
44847,3.6794035,-1.050588
44848,2.9564836,0.37313253
44849,-5.1307416,10.203584
44850,1.2018231,14.664404
44851,-1.0904646,10.515415
44852,5.0958495,7.038744
44853,2.9658134,12.193604
44854,-1.1459918,12.047139
44855,-0.30385008,11.63092
44856,-0.46787187,-4.346411
44857,-3.3848903,-0.5437958
44858,4.5978317,6.9739914
44859,14.855054,6.9379044
44860,-1.250752,14.572649
44861,0.44198924,6.0036035
44862,14.3956995,7.4334054
44863,-1.5019168,11.418842
44864,-1.8158141,-3.3707526
44865,-5.213622,12.217635
44866,1.0219569,6.8529315
44867,15.211082,6.275674
44868,-3.4974308,9.419142
44869,4.5242715,7.3584127
44870,10.07948,4.1506224
44871,15.08125,7.607962
44872,16.296803,8.479351
44873,5.7722297,5.286939
44874,1.3310168,7.471298
44875,-0.693112,6.4072723
44876,-1.6263288,-3.5169055
44877,-0.8016886,14.604856
44878,0.72608435,12.235795
44879,11.499738,5.668918
44880,0.89754736,6.2749443
44881,4.5587173,-1.1288524
44882,2.2022958,12.416581
44883,15.159305,5.808535
44884,0.43943876,12.394376
44885,-1.0713898,14.610032
44886,-1.7281349,-3.0305657
44887,-2.331729,-0.7114582
44888,5.4366727,5.977818
44889,5.0237527,5.0201273
44890,0.5220994,12.130961
44891,-2.834993,0.12506294
44892,0.3332102,11.826579
44893,15.689021,6.1575065
44894,-0.16099189,14.010846
44895,-0.018597703,10.7911215
44896,-5.3931704,11.031695
44897,15.084853,7.6747932
44898,3.7997208,0.12989129
44899,-1.5516323,-1.7754873
44900,15.484424,7.9552116
44901,3.3060722,0.58672446
44902,4.212105,-1.2181681
44903,2.6914883,-1.2682002
44904,0.019706443,13.66089
44905,-0.4793973,14.217537
44906,5.4809523,5.345454
44907,3.3460178,4.8866024
44908,-4.405425,10.356194
44909,11.293387,5.1733613
44910,3.4493911,5.246583
44911,-4.703401,11.032766
44912,-3.3493402,8.99491
44913,0.25606948,5.9671144
44914,-4.494676,10.25738
44915,-1.3173351,11.880312
44916,4.4076943,6.6961136
44917,15.574849,8.03022
44918,1.3956771,6.4636664
44919,-3.2905037,-0.026191432
44920,-4.325429,9.350609
44921,-1.513436,14.125415
44922,0.042403217,13.930411
44923,3.6067975,6.3315425
44924,4.022479,7.084867
44925,11.563454,5.223172
44926,2.1691132,12.341556
44927,-4.5504813,9.998999
44928,5.3807974,7.558969
44929,-0.103375524,6.377064
44930,3.5151055,6.3957224
44931,-0.010766406,11.926888
44932,11.5883875,6.2673683
44933,15.435975,8.608091
44934,3.9458272,-1.6426059
44935,-3.3922503,-0.62387455
44936,-0.59775877,11.728847
44937,-1.0538329,14.4564085
44938,4.119951,6.907234
44939,3.0490758,6.1568975
44940,-5.4156375,11.693641
44941,10.889599,4.227513
44942,-0.10831881,14.116327
44943,-4.6008005,9.929162
44944,5.823542,7.775987
44945,-0.6718898,5.8022485
44946,0.37181905,11.374225
44947,-1.3331563,10.966082
44948,2.0305684,12.838261
44949,-3.924272,10.088228
44950,3.4970057,-1.5936556
44951,15.677121,7.116246
44952,11.700674,6.552673
44953,11.087127,4.0902205
44954,-3.2311378,9.423962
44955,14.942988,8.190861
44956,0.054285977,13.438353
44957,-3.7762008,9.756579
44958,15.448304,7.07573
44959,2.266227,-0.620812
44960,-0.7503179,13.368615
44961,-3.4553814,9.152235
44962,-0.80079556,10.49441
44963,10.504456,3.2444694
44964,2.792842,5.834938
44965,-4.5565825,9.997291
44966,-1.7109877,-3.5903237
44967,-3.610995,-0.43271446
44968,-0.16100375,6.0238566
44969,1.8699361,-0.6831399
44970,4.100596,6.6073055
44971,-4.6223207,9.48661
44972,2.9525485,12.192613
44973,0.533821,11.178271
44974,0.7333319,6.9481835
44975,-3.7502358,9.818564
44976,4.265868,6.628623
44977,-0.9704744,15.295745
44978,2.2364268,-0.42288834
44979,15.087994,7.6965494
44980,0.9137814,5.8688045
44981,11.131318,3.6706097
44982,4.7754197,5.2047634
44983,-0.5209572,14.727346
44984,11.6199045,6.1719856
44985,-0.79965043,11.320348
44986,-2.0756664,-1.059803
44987,4.2904334,6.390812
44988,-4.2861753,2.1739995
44989,10.172853,3.406567
44990,-0.43019924,13.832077
44991,4.287456,7.1794395
44992,0.08867921,12.387895
44993,3.752758,-1.6976749
44994,-1.4350256,-3.143137
44995,-0.7282346,11.284416
44996,-2.848133,-2.0445206
44997,0.23421255,6.381767
44998,1.6749953,14.705538
44999,3.3264327,6.0307918
45000,5.572783,5.083153
45001,-4.06091,0.55825305
45002,-1.7639917,-3.9090664
45003,2.994462,6.3780518
45004,-4.056579,10.809094
45005,-3.9140172,8.298282
45006,-1.6824346,-3.9100416
45007,-1.4314257,10.785318
45008,5.9517603,5.0204554
45009,-1.2798145,15.029212
45010,10.518143,4.454905
45011,3.6405752,5.79803
45012,7.0235286,5.1495447
45013,10.60452,3.1249056
45014,-4.3149657,11.50366
45015,5.4730763,5.0824304
45016,1.5885866,7.7945366
45017,-1.6181569,13.174336
45018,5.4370604,6.854164
45019,0.20994842,5.968633
45020,-4.213171,10.430849
45021,15.402663,7.937368
45022,2.9669313,-0.9163157
45023,11.015731,3.999623
45024,5.2125363,7.8409853
45025,-1.1337463,14.8796835
45026,1.9858326,7.774696
45027,0.055675466,6.6813188
45028,2.9432998,-0.5137202
45029,-3.094625,-0.71232873
45030,11.248626,5.8941793
45031,6.191184,3.870505
45032,-2.2101066,-2.3643184
45033,-1.7385854,13.973019
45034,-0.21465531,12.260242
45035,15.6986265,8.750461
45036,4.781481,6.6811986
45037,-3.4185588,-1.4079167
45038,-0.8214089,12.983417
45039,-0.16905643,10.7062645
45040,-4.250341,8.601984
45041,3.7483783,-1.0357829
45042,14.404747,7.3707805
45043,5.7007136,3.835694
45044,1.1990331,12.559399
45045,-4.530909,9.707762
45046,-3.2299337,9.459996
45047,3.5058365,0.5955702
45048,1.1105224,14.80234
45049,3.3707845,5.6783524
45050,1.1668476,6.6649265
45051,-2.7989638,0.27339604
45052,3.6430025,5.6419344
45053,-4.1912556,9.883811
45054,-3.5213141,11.315567
45055,3.2940264,-0.48018253
45056,4.6485763,8.005587
45057,-0.3080864,5.1371074
45058,14.952203,8.673673
45059,-4.7066817,9.888753
45060,-4.0743313,11.558921
45061,16.274788,8.048177
45062,1.8123637,12.085722
45063,-2.6751966,-0.15783574
45064,0.14080204,13.205234
45065,0.18954797,11.729863
45066,15.676868,8.957011
45067,11.004295,4.3826737
45068,-5.256378,12.177699
45069,-1.3773197,14.46464
45070,2.8575706,5.7915688
45071,-1.4147469,11.037055
45072,2.8041089,6.048379
45073,3.5220454,0.56051373
45074,-0.6579092,12.245435
45075,-3.4676707,0.24268134
45076,-4.251731,2.2346919
45077,3.5037982,0.034618285
45078,-1.5022407,-3.601482
45079,5.868414,3.6889627
45080,11.160078,3.645395
45081,-3.7813287,8.387851
45082,9.88279,3.5055678
45083,15.363607,5.9838967
45084,1.5280011,12.573181
45085,3.3935585,0.2232092
45086,0.40800065,11.400819
45087,-4.2511864,0.59028065
45088,6.684896,5.224713
45089,6.6444464,3.8427773
45090,11.356742,4.379595
45091,3.8116589,6.4948926
45092,-1.6384485,-3.4921448
45093,6.7089643,3.8985784
45094,4.4037247,-1.8018979
45095,-0.7128788,14.459974
45096,3.0349574,-1.3339615
45097,-4.136265,9.850746
45098,1.6151308,7.0621123
45099,3.5878146,0.71421975
45100,-1.9494581,14.202795
45101,3.7318535,6.484971
45102,-3.436191,10.90173
45103,-0.08427894,6.4571157
45104,11.110212,4.715298
45105,-3.0968752,0.97495544
45106,1.6342076,7.102931
45107,11.168364,3.889679
45108,5.9269423,6.412829
45109,-0.22686416,5.931896
45110,2.111387,7.5388365
45111,3.498475,6.0228453
45112,15.373389,7.299263
45113,11.715693,3.9938254
45114,0.8470671,12.1865635
45115,16.26169,8.160306
45116,-0.07102909,5.2799234
45117,-1.7301508,9.967942
45118,6.1062174,7.5071907
45119,-0.8627488,10.395987
45120,0.07062172,12.276829
45121,-2.0209846,14.804649
45122,1.4872171,7.3915358
45123,-0.75322354,10.771352
45124,3.1568873,6.6462207
45125,3.621544,-0.92526203
45126,14.319295,5.933027
45127,11.235334,3.2910264
45128,15.837378,8.034651
45129,15.19044,8.8547535
45130,2.9733093,-1.0270431
45131,-1.3412621,-3.0321069
45132,3.8593166,7.0499034
45133,3.1096613,0.52833265
45134,3.3548484,6.5553284
45135,7.117979,5.7394276
45136,2.4216425,-1.1324042
45137,0.73563516,13.910103
45138,10.133259,2.4344172
45139,5.433281,7.5737963
45140,-2.1738908,-2.5273762
45141,11.34258,5.3295255
45142,-1.1270413,10.664195
45143,-2.985328,-2.1468177
45144,1.0878344,11.808102
45145,16.125475,8.70091
45146,15.87394,8.434534
45147,-1.1046071,-3.3117845
45148,0.8018195,14.333715
45149,3.4310539,-0.14479725
45150,6.7613473,5.680085
45151,7.1144705,5.7659526
45152,14.65065,6.5163207
45153,1.2339448,14.259879
45154,10.768472,5.5124507
45155,2.9696941,5.3526516
45156,1.0520489,6.682599
45157,11.31093,4.9651527
45158,2.9437091,-0.04858984
45159,-4.8897243,12.176272
45160,5.351431,7.2806954
45161,2.7581666,7.483089
45162,14.797539,6.1645308
45163,-0.025605373,12.358013
45164,5.4037967,5.0308766
45165,15.185192,8.937256
45166,2.800399,6.1763268
45167,-0.78765064,-3.9844337
45168,2.210176,7.625531
45169,2.4787602,-0.6468218
45170,-4.795383,10.9155655
45171,6.343749,6.3409834
45172,0.9346119,14.632704
45173,0.93872106,14.199272
45174,-0.068033956,11.791387
45175,2.8462312,4.6077147
45176,-0.7929674,10.339824
45177,11.220588,4.9332967
45178,1.5131507,12.19475
45179,-4.750156,12.118073
45180,-3.2349465,9.923043
45181,2.5901332,7.4142976
45182,-3.3855963,-0.76786643
45183,0.4063114,12.48996
45184,-0.41417694,14.672674
45185,-3.5655797,-1.0951383
45186,-1.0514127,-4.010525
45187,-4.7518616,11.875008
45188,-4.565045,12.004159
45189,15.367055,8.598705
45190,14.493575,6.290135
45191,0.7890559,14.692873
45192,-3.6238601,9.1682005
45193,15.090305,8.8007555
45194,2.015836,7.018926
45195,7.198102,5.7187
45196,7.0569816,5.9746666
45197,-1.4813063,-2.1629927
45198,1.318338,14.647235
45199,2.500009,7.4719696
45200,-4.7202344,9.393276
45201,0.82992995,12.708568
45202,0.8737726,6.56445
45203,-4.073111,8.639432
45204,-1.1678724,-3.8638666
45205,-1.7105739,-3.1784372
45206,1.9283375,0.10041968
45207,2.5270708,7.3912535
45208,-0.052137062,5.5846195
45209,11.330769,5.1388855
45210,0.7777707,14.300222
45211,4.9120927,7.3800144
45212,1.3092077,12.288494
45213,0.76513964,14.117848
45214,1.6937298,14.571574
45215,-4.9318485,12.189245
45216,2.6688983,-1.1011494
45217,6.879902,5.458199
45218,15.147175,8.548135
45219,0.56598943,14.012042
45220,-2.9142992,-2.7551951
45221,-2.053994,-3.8797734
45222,2.585515,5.0910077
45223,2.1587179,6.976723
45224,10.386791,4.9004126
45225,11.20518,5.2848873
45226,5.7705173,7.5227923
45227,1.3868539,12.551307
45228,11.340591,6.137217
45229,-0.8234844,-3.3775616
45230,15.964749,6.255039
45231,0.68358594,13.898185
45232,-0.85655814,11.345078
45233,3.2338815,5.631196
45234,-0.21084464,14.102069
45235,15.260513,8.605242
45236,0.012010983,11.999739
45237,-0.92807746,-3.369375
45238,0.13144681,11.274082
45239,7.0563226,5.9690156
45240,-1.335373,-4.342946
45241,11.322497,4.879729
45242,1.0433136,12.05561
45243,0.7128497,14.166792
45244,1.6016701,12.159762
45245,5.8326073,7.7382812
45246,6.171351,5.6951966
45247,0.86736995,12.237864
45248,10.446537,4.684998
45249,2.2452683,7.0238304
45250,3.6437685,5.6858354
45251,2.515465,-0.86154145
45252,-1.0187985,13.201497
45253,-1.6776139,-3.723109
45254,-1.7932433,-1.740116
45255,15.214721,8.445264
45256,4.0087457,7.541647
45257,-5.023747,11.128072
45258,-3.1487799,9.765478
45259,2.6510735,-0.09378535
45260,5.672939,5.287672
45261,3.790912,6.534391
45262,11.264426,5.2702627
45263,3.3867881,5.274719
45264,5.6147814,5.630483
45265,11.3439245,5.116028
45266,5.9710226,4.638508
45267,11.330564,5.157185
45268,4.595667,-1.3495554
45269,11.196494,4.9188685
45270,4.2524824,6.7470284
45271,7.044902,5.712481
45272,6.240241,6.3668456
45273,6.2401404,6.3849926
45274,14.890513,8.940259
45275,7.1033645,5.7735868
45276,16.048794,7.297746
45277,-2.9269793,-2.1704953
45278,-0.67637503,13.3711605
45279,-4.826672,11.512113
45280,-1.2025452,14.718894
45281,2.5026376,-0.68823284
45282,6.0354323,7.0147624
45283,3.273163,0.14267126
45284,-0.8752223,-3.651391
45285,-4.883179,10.602165
45286,0.6170027,5.729357
45287,2.664667,-0.06163852
45288,14.664733,6.662352
45289,6.3371167,6.3970594
45290,-1.5746261,-3.7515717
45291,11.292658,4.409978
45292,4.8168597,6.551486
45293,2.5070665,7.249006
45294,11.165329,5.9036784
45295,4.534653,7.7053447
45296,0.15676571,14.43301
45297,-1.689829,-2.4400935
45298,1.7403712,6.7225523
45299,0.075203195,14.021991
45300,11.591643,6.276276
45301,1.0006639,11.853305
45302,-1.5440197,-1.8870358
45303,15.197651,8.044874
45304,1.0601237,11.608127
45305,3.3323662,5.7486467
45306,1.5571721,-0.1519075
45307,15.237062,8.560242
45308,-1.1621742,11.076074
45309,11.318693,5.1660542
45310,-3.5907662,9.495889
45311,2.213455,7.106565
45312,5.7513027,5.459193
45313,2.2454455,6.9977427
45314,-5.1963434,11.14541
45315,15.0047,8.851829
45316,-0.8358745,13.459012
45317,1.521084,6.5852385
45318,0.5707234,14.112614
45319,2.9112759,0.16319121
45320,-0.90240914,-3.6001275
45321,7.0204883,5.6172423
45322,0.42916262,11.955943
45323,1.004436,12.352003
45324,11.048429,5.969544
45325,-0.5217976,13.407564
45326,-0.55673844,5.000665
45327,6.2076893,6.13988
45328,5.499654,5.440812
45329,-4.61101,11.923684
45330,1.8197662,14.402306
45331,-2.53021,-2.3668
45332,3.8084428,-1.8957171
45333,-4.7766395,11.884033
45334,2.67917,5.328131
45335,10.786073,4.371931
45336,6.6349874,5.855222
45337,1.1416935,11.954968
45338,11.560815,5.9264054
45339,0.7284376,13.993829
45340,5.982311,4.172265
45341,3.0204935,0.024889743
45342,3.0306542,-1.2563207
45343,0.5789646,12.206893
45344,3.8747456,7.3366966
45345,0.47707394,12.042648
45346,3.204128,-0.06867239
45347,2.9882953,-0.6753145
45348,14.221542,5.9997487
45349,15.073528,8.275838
45350,2.7140381,-0.764397
45351,1.6454959,6.361619
45352,-1.1042935,12.08747
45353,0.79566824,14.636065
45354,14.413689,8.40119
45355,1.2242072,12.003343
45356,0.48926532,7.021014
45357,-0.21961522,13.662069
45358,2.0198197,-0.8869306
45359,14.636821,7.747686
45360,2.8902311,6.466005
45361,-4.5523043,11.992356
45362,4.071009,-1.9340869
45363,-2.3624005,-2.7734923
45364,6.66371,5.5621004
45365,6.0387454,5.633908
45366,-2.3251207,-3.0207088
45367,2.0754783,-0.45575437
45368,10.577599,5.3317366
45369,0.35331517,11.922258
45370,-0.4160096,12.147465
45371,15.450424,6.9709015
45372,-0.5500456,-4.251299
45373,-3.7463894,0.7612166
45374,-4.1068854,9.986719
45375,4.1469307,-1.2841306
45376,11.601226,6.3647127
45377,6.412064,4.037357
45378,3.38607,-1.7622987
45379,-0.3495799,5.1879396
45380,-0.5060672,12.161962
45381,-1.3678812,10.185582
45382,-4.914438,10.540354
45383,16.041672,7.4130173
45384,14.862477,7.869038
45385,-4.382995,1.9591044
45386,15.039002,7.8411236
45387,4.863786,-0.98231596
45388,0.78633344,12.071691
45389,5.9158196,3.2835147
45390,5.4532065,7.4770913
45391,-2.1462264,15.132419
45392,-3.119938,9.384069
45393,3.7370594,5.2478423
45394,1.1631688,14.508334
45395,11.092257,2.5489452
45396,5.942063,5.281696
45397,-5.016034,8.8906975
45398,5.870024,4.283065
45399,0.14403959,5.2211676
45400,5.2772493,5.776718
45401,16.063303,6.5841494
45402,16.264664,8.608456
45403,-4.1488633,1.9131145
45404,1.1981914,14.405
45405,4.6157928,-0.7450385
45406,1.9002129,-0.35790542
45407,6.5978,4.221814
45408,5.8305764,6.4226723
45409,11.461834,2.9081352
45410,10.694824,3.1905422
45411,-5.0942645,9.463525
45412,2.0628717,-0.26559043
45413,-0.7756218,5.15668
45414,-3.4160485,9.417403
45415,-2.02743,9.256444
45416,0.041066397,6.7122693
45417,15.206271,6.8543158
45418,15.054255,7.2826395
45419,5.9171176,4.338535
45420,2.8609521,-1.3277407
45421,-1.3439248,10.621331
45422,14.040496,6.4104056
45423,3.7056367,5.249256
45424,-1.314614,13.99896
45425,10.967323,3.2660882
45426,14.388061,6.0395107
45427,0.14405239,5.45682
45428,-3.4700608,10.945794
45429,-1.5771587,15.313302
45430,1.9188528,-0.44976443
45431,-1.6116507,9.832184
45432,4.3712425,6.6468916
45433,-3.8053958,2.0765707
45434,15.710989,7.749826
45435,-4.515782,8.6253
45436,5.564846,5.437611
45437,-4.145535,0.7445619
45438,-0.9795093,-4.125863
45439,2.8848064,4.3624277
45440,-1.9993242,10.626417
45441,5.9506135,3.2761137
45442,15.158111,6.8205285
45443,6.0771713,6.6857104
45444,-0.76684505,-3.62624
45445,-1.6776135,9.597336
45446,-1.011379,-4.3840146
45447,11.550506,3.1865819
45448,10.318943,4.3490076
45449,-1.7402966,9.424975
45450,0.6502801,11.725532
45451,-4.200894,0.5066482
45452,4.015236,7.214537
45453,4.6482453,-1.4139118
45454,1.15754,5.9751315
45455,10.897606,2.4152286
45456,-3.9488409,10.646809
45457,-4.8623924,8.915546
45458,-0.9791989,-3.91635
45459,4.3524156,-1.1026758
45460,10.414507,5.2006936
45461,-1.3849838,9.560356
45462,2.1186774,-0.4519291
45463,-0.42817143,5.0884542
45464,4.7189837,-1.4899417
45465,-0.38946214,10.199508
45466,-4.253962,9.699159
45467,15.114182,7.316369
45468,5.661425,5.145523
45469,-5.013165,9.96213
45470,4.6298485,6.996015
45471,-4.196673,1.2462739
45472,-0.73085684,12.836042
45473,6.580822,3.6820025
45474,7.0776906,5.8389306
45475,15.630134,8.155894
45476,15.387089,7.9861994
45477,6.284606,3.6950395
45478,11.429633,4.653019
45479,10.701139,2.92109
45480,6.126463,4.0891094
45481,0.68947905,5.549406
45482,4.74989,7.271833
45483,-5.17522,9.498793
45484,2.0006967,-1.3032764
45485,-1.7879695,15.35856
45486,3.6307828,0.09673088
45487,-1.8330094,10.395375
45488,4.7166114,-0.90981543
45489,-4.650885,9.657794
45490,5.763804,7.681092
45491,5.4268913,5.927738
45492,-4.6467032,8.722264
45493,0.3508691,5.7027555
45494,14.653619,8.07043
45495,-3.7523496,1.3887491
45496,-3.2551517,9.558431
45497,3.6483254,5.2574587
45498,3.0672314,-1.2411295
45499,-4.2690244,1.5907075
45500,2.7873144,-1.1986403
45501,3.5809689,0.6522451
45502,-0.8755297,4.966829
45503,15.422957,7.4418206
45504,15.109226,8.5138855
45505,4.617111,-1.1117802
45506,10.805499,5.520611
45507,-1.9576793,15.180619
45508,6.111133,6.3417964
45509,5.8576064,3.3706193
45510,10.424876,4.4395256
45511,15.640963,7.0770917
45512,3.6795056,6.8347406
45513,15.599985,8.070472
45514,11.042881,3.4639943
45515,15.533465,8.588863
45516,-1.4727575,-2.8721192
45517,6.923372,4.967239
45518,-4.4556074,11.209918
45519,4.5236673,6.293087
45520,1.6202667,6.1551623
45521,-5.0095825,11.065376
45522,15.01195,8.906562
45523,10.976026,4.6689777
45524,-3.6778738,10.843139
45525,-0.75529116,10.636121
45526,2.518252,4.99387
45527,-0.9548601,10.516353
45528,1.7037534,12.616202
45529,-0.30069026,6.283182
45530,-3.8995357,11.530198
45531,4.5129237,-0.9712315
45532,-1.5844728,-2.576222
45533,-5.188409,10.355345
45534,3.5296206,6.4995036
45535,-5.0177546,9.567942
45536,5.9655056,7.7696047
45537,-4.0196943,2.1453886
45538,-1.0880368,13.299096
45539,14.811033,7.9156737
